model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high,comparison_id,native_model_id,sample_mode,native_rows,common_rows
M3_lagged_main_model__M2_to_M3_lagged_common_sample,pooled_ols,xr_dep_pct_lag1,0.059712624312183146,0.06063524901861458,0.9847840204936209,0.324730171387251,-0.059130279957919085,0.17855552858228538,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects,Intercept,-5.030960148617171,9.99599010292899,-0.5032978321120003,0.61578941099499,-24.84684469657787,14.784924399343527,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects,broad_money_growth_pct_lag1,0.08499329726432805,0.038195642038897984,2.2252092837651976,0.028165271071788567,0.009274891675245076,0.16071170285341102,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects,deposit_interest_rate_pct_lag1,0.04755687649428334,0.15326112623381083,0.3102996673907506,0.7569366722488051,-0.2562654314379477,0.35137918442651445,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects,inflation_gdp_deflator_pct_lag1,-0.021146270145262068,0.026022958990419665,-0.812600525291803,0.4182514352590876,-0.07273375128926328,0.030441210998739143,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects,trade_pct_gdp_lag1,-0.01385360805789559,0.01610418441642,-0.8602489700608682,0.391575228701146,-0.04577827543440084,0.018071059318609667,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects,ln_gdppc_lag1,0.4292134759740169,0.38318102690673744,1.1201323808719874,0.2651653091567632,-0.33039821951255993,1.1888251714605937,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects,xr_dep_pct_lag1,0.054477678788306956,0.017736979098070704,3.071418108297406,0.002701514756284995,0.01931618638807204,0.08963917118854187,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,Intercept,-5.030960148617171,14.685700502148999,-0.34257542892700127,0.7325899346304054,-34.14364860268459,24.08172830545025,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,broad_money_growth_pct_lag1,0.08499329726432805,0.04395999170805046,1.933423869339882,0.05582629231585923,-0.0021522592484569253,0.17213885377711302,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,deposit_interest_rate_pct_lag1,0.04755687649428334,0.13056083804450253,0.3642506988050526,0.7163896353233099,-0.21126475763446304,0.30637851062302973,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,inflation_gdp_deflator_pct_lag1,-0.021146270145262068,0.04876793246877578,-0.43361014245992907,0.665444524384827,-0.11782300846664553,0.07553046817612138,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,trade_pct_gdp_lag1,-0.01385360805789559,0.020740637588786158,-0.6679451390340005,0.5056068221086418,-0.05496950309965362,0.027262286983862447,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,ln_gdppc_lag1,0.4292134759740169,0.6097360251356787,0.7039332732201744,0.4830034523524569,-0.7795170804198626,1.6379440323678964,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,fixed_effects_driscoll_kraay,xr_dep_pct_lag1,0.054477678788306956,0.0439532091601686,1.2394471263699187,0.2178916092330434,-0.03265443211434995,0.14160978969096386,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,random_effects,Intercept,,,,,,,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,random_effects,broad_money_growth_pct_lag1,,,,,,,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,random_effects,deposit_interest_rate_pct_lag1,,,,,,,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
M3_lagged_main_model__M2_to_M3_lagged_common_sample,random_effects,inflation_gdp_deflator_pct_lag1,,,,,,,M2_to_M3_lagged_common_sample,M3_lagged_main_model,common_sample,145,141
