model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high
M3_lagged_main_model,random_effects,ln_gdppc_lag1,1.1368284873794983,0.7062137900985975,1.609751187697398,0.11120408378589297,-0.2675550825621269,2.5412120573211237
M3_lagged_main_model,random_effects,xr_dep_pct_lag1,0.06594761775646034,0.052522590706526304,1.2556048144111422,0.2127407595978701,-0.03849931385714639,0.17039454937006707
M4_real_interest_robustness,pooled_ols,Intercept,-7.978460346382969,5.3636170727179975,-1.4875149061191102,0.13687886927839313,-18.490956635774396,2.5340359430084582
M4_real_interest_robustness,pooled_ols,broad_money_pct_gdp,-0.038368340080088194,0.020668874910351274,-1.8563342342776854,0.06340593235063612,-0.07887859050534023,0.002141910345163839
M4_real_interest_robustness,pooled_ols,real_interest_rate_pct,-0.008477096345575835,0.012176034080082776,-0.6962116145389604,0.48629631507149285,-0.03234168461707036,0.015387491925918696
M4_real_interest_robustness,pooled_ols,trade_pct_gdp,0.07617859394952947,0.00915581981484777,8.320237345212114,8.778734252713775e-17,0.058233516863489654,0.09412367103556929
M4_real_interest_robustness,pooled_ols,ln_gdppc,0.6697838220150727,0.661006937100854,1.0132780526520853,0.31092736762747386,-0.625765968233734,1.9653336122638794
M4_real_interest_robustness,pooled_ols,xr_dep_pct,0.16269064714437162,0.07092654278993399,2.2937907410236966,0.02180252152184908,0.02367717772816197,0.30170411656058127
M4_real_interest_robustness,fixed_effects,Intercept,30.950410519895858,44.86220986697968,0.6898993743657856,0.4925063775082683,-58.50229531126685,120.40311635105856
M4_real_interest_robustness,fixed_effects,broad_money_pct_gdp,0.09861997664650304,0.06470415857524715,1.524167515938157,0.131909001687466,-0.03039645121664264,0.22763640450964873
M4_real_interest_robustness,fixed_effects,real_interest_rate_pct,-0.09108843780967558,0.05904772226393086,-1.542624072822479,0.12736761448240963,-0.208826252004231,0.02664937638487981
M4_real_interest_robustness,fixed_effects,trade_pct_gdp,-0.037942058722460724,0.021201225215734695,-1.7896163234142553,0.07777994815072975,-0.08021610113157635,0.004331983686654904
M4_real_interest_robustness,fixed_effects,ln_gdppc,-3.4257092143764414,5.584386388534715,-0.6134441594889912,0.541543027872891,-14.560659417282618,7.709240988529736
M4_real_interest_robustness,fixed_effects,xr_dep_pct,0.014651892201960788,0.09142325849543333,0.16026438395534395,0.8731279095394076,-0.1676409077418447,0.19694469214576626
M4_real_interest_robustness,fixed_effects_driscoll_kraay,Intercept,30.950410519895858,30.158574152848864,1.0262557627238553,0.3082548030769807,-29.18407839585763,91.08489943564935
M4_real_interest_robustness,fixed_effects_driscoll_kraay,broad_money_pct_gdp,0.09861997664650304,0.06618283299687676,1.4901141607394932,0.14062346679704518,-0.033344844272853974,0.23058479756586006
M4_real_interest_robustness,fixed_effects_driscoll_kraay,real_interest_rate_pct,-0.09108843780967558,0.09766243282876634,-0.9326865527646943,0.35414278164274515,-0.28582179803626306,0.10364492241691191
M4_real_interest_robustness,fixed_effects_driscoll_kraay,trade_pct_gdp,-0.037942058722460724,0.026107697321182354,-1.4532901257314876,0.1505490527246922,-0.08999932864575327,0.014115211200831826
M4_real_interest_robustness,fixed_effects_driscoll_kraay,ln_gdppc,-3.4257092143764414,3.7277050580061584,-0.9189861217745467,0.3612144311420078,-10.858541992072412,4.00712356331953
M4_real_interest_robustness,fixed_effects_driscoll_kraay,xr_dep_pct,0.014651892201960788,0.07262874009194842,0.20173683563023956,0.84069935404453,-0.13016570241936343,0.159469486823285
M4_real_interest_robustness,random_effects,Intercept,-7.978460346382956,5.043541571712455,-1.5819162453486024,0.11717675870206223,-17.998335981885155,2.0414152891192447
M4_real_interest_robustness,random_effects,broad_money_pct_gdp,-0.038368340080088256,0.019435453433303124,-1.9741417514007247,0.05143187962897211,-0.0769802606030652,0.00024358044288869118
M4_real_interest_robustness,random_effects,real_interest_rate_pct,-0.008477096345575917,0.011449425495688084,-0.7403949087898286,0.46098760576827136,-0.031223378483544048,0.014269185792392213
M4_real_interest_robustness,random_effects,trade_pct_gdp,0.0761785939495295,0.008609443447067777,8.848259985431994,7.127631818093505e-14,0.05907443184361107,0.09328275605544793
M4_real_interest_robustness,random_effects,ln_gdppc,0.6697838220150716,0.6215611445149372,1.0775831596387306,0.2840996607565631,-0.5650558792834492,1.9046235233135924
M4_real_interest_robustness,random_effects,xr_dep_pct,0.16269064714437145,0.06669397950096313,2.4393603195026325,0.016674845818543726,0.030191416051589037,0.29518987823715387
